year,doy,hr,B_nT,Bx_GSE_nT,By_GSM_nT,Bz_GSM_nT,T_K,P,V,Kp_x10,R,Dst_nT,Ap_nT,F10.7,AE,AL,AU,Pc,Lyman_alpha
2017,211,20,5.5,-4.3,2.1,2.5,17007,4.8,338,10,15,-6,4,71.7,81,-61,20,999.9,3.6
2017,211,21,5.5,-4.2,2.4,2.6,22314,4,335,0,15,-3,0,71.7,43,-31,11,999.9,3.6
2017,211,22,5.4,-4.2,1.3,2.9,20475,3.9,330,0,15,-2,0,71.7,27,-13,14,999.9,3.6
2017,211,23,5.7,-4.6,1.1,3,21836,3.5,330,0,15,-5,0,71.7,27,-12,15,999.9,3.6
2017,212,0,5.7,-3.4,-0.8,4.4,19144,3.9,334,0,0,-7,0,74.4,21,-10,11,999.9,3.57
2017,212,1,5.4,-4.7,0.3,2.2,24022,3.4,330,0,0,-7,0,74.4,21,-15,6,999.9,3.57
2017,212,2,4.6,-2.8,2.1,-0.2,29377,4.5,335,0,0,-10,0,74.4,26,-23,3,999.9,3.57
2017,212,3,4.2,-0.7,3.4,-0.8,30883,5.1,358,10,0,-7,4,74.4,57,-35,22,999.9,3.57
2017,212,4,4,-3.5,1.2,1,49416,5.8,341,10,0,-3,4,74.4,35,-24,11,999.9,3.57
2017,212,5,4.3,-2.7,3.3,-0.5,34490,5.6,344,10,0,3,4,74.4,53,-37,16,999.9,3.57
2017,212,6,4.2,-3.9,0.9,-0.2,46795,5.8,337,3,0,2,2,74.4,55,-38,17,999.9,3.57
2017,212,7,4.2,-3.7,0.7,1,43155,5.4,334,3,0,1,2,74.4,59,-38,20,999.9,3.57
2017,212,8,3.8,-2.5,1.9,-0.3,38508,5.3,337,3,0,-2,2,74.4,57,-32,26,999.9,3.57
2017,212,9,3.4,-1.6,1.1,-0.3,50616,5.8,340,7,0,-4,3,74.4,58,-38,20,999.9,3.57
2017,212,10,3.4,-0.3,2.5,-0.7,29224,5.6,349,7,0,-4,3,74.4,69,-42,27,999.9,3.57
2017,212,11,3.4,0.5,2.5,-1.8,25226,5.6,350,7,0,-4,3,74.4,126,-76,50,999.9,3.57
2017,212,12,3.4,0.3,2.2,-1.7,24477,5.8,347,10,0,-5,4,74.4,216,-160,56,999.9,3.57
2017,212,13,3.5,0.7,2.9,-1.4,24026,6.1,348,10,0,-6,4,74.4,103,-55,48,999.9,3.57
2017,212,14,3.4,-1.7,2.3,-1.1,26594,6.2,338,10,0,-6,4,74.4,78,-28,49,999.9,3.57
2017,212,15,3.8,0,3.4,-0.8,22370,6.2,342,3,0,-5,2,74.4,65,-20,44,999.9,3.57
2017,212,16,3.8,0,3.4,-1.7,20810,6.3,342,3,0,-3,2,74.4,64,-45,20,999.9,3.57
2017,212,17,3.8,-1.8,3,-0.1,25460,6.5,331,3,0,-3,2,74.4,116,-95,21,999.9,3.57
2017,212,18,4,-2,3.1,-0.3,25117,6.9,331,3,0,-4,2,74.4,50,-34,16,999.9,3.57
2017,212,19,4.2,-2.2,3,-1.7,24832,7.5,334,3,0,-4,2,74.4,87,-62,25,999.9,3.57
2017,212,20,4.5,-1.5,4,-0.1,24405,8.8,339,3,0,-1,2,74.4,85,-59,26,999.9,3.57
2017,212,21,4.8,-2.7,3.5,1.7,25169,9.1,337,7,0,2,3,74.4,57,-36,21,999.9,3.57
2017,212,22,4.8,-3.1,3.2,-0.9,25555,9.6,332,7,0,3,3,74.4,38,-12,27,999.9,3.57
2017,212,23,5,-3.9,2.2,-1.8,24937,10.2,329,7,0,4,3,74.4,85,-21,64,999.9,3.57
2017,213,0,5.4,-4.4,2.6,-0.7,22535,10.5,329,7,13,10,3,75.7,93,-24,69,999.9,3.58
2017,213,1,5.5,-3.8,3.6,-1.1,19274,11.4,332,7,13,9,3,75.7,91,-25,66,999.9,3.58
2017,213,2,5.5,-4.3,3,-1.4,15779,11.2,328,7,13,6,3,75.7,135,-47,87,999.9,3.58
2017,213,3,5.2,-4.3,2.7,-0.6,14925,11.4,323,7,13,2,3,75.7,163,-58,105,999.9,3.58
2017,213,4,5,-3.8,3.2,-0.1,13878,11.4,316,7,13,1,3,75.7,170,-69,101,999.9,3.58
2017,213,5,4.8,-3.8,2.5,-0.2,17302,12.6,317,7,13,4,3,75.7,116,-20,96,999.9,3.58
2017,213,6,4.6,-3.6,2.5,-0.8,15309,14.6,315,13,13,9,5,75.7,77,-9,68,999.9,3.58
2017,213,7,5,-4,0.4,-2.3,17823,19.4,324,13,13,14,5,75.7,132,-28,104,999.9,3.58
2017,213,8,3.3,-0.4,0.4,1,21488,25.8,324,13,13,11,5,75.7,161,-102,59,999.9,3.58
2017,213,9,6.9,0.6,-4.6,-0.4,70078,10.2,346,17,13,7,6,75.7,165,-91,74,999.9,3.58
2017,213,10,6.9,-0.3,-6.3,-1.4,82075,10.8,353,17,13,6,6,75.7,176,-92,84,999.9,3.58
2017,213,11,7.7,0.5,-7.4,0.2,61316,12.1,353,17,13,9,6,75.7,322,-181,142,999.9,3.58
2017,213,12,9.3,-1.5,-8.9,-0.2,39167,12.9,362,23,13,12,9,75.7,279,-163,116,999.9,3.58
2017,213,13,7.9,3.4,4.2,0.8,73554,9,395,23,13,10,9,75.7,191,-68,122,999.9,3.58
2017,213,14,7.2,4.7,3.9,0.9,111043,7.4,428,23,13,16,9,75.7,126,-33,93,999.9,3.58
2017,213,15,9.5,9,-0.4,2.8,78203,5.4,429,10,13,15,4,75.7,73,-52,21,999.9,3.58
2017,213,16,8.8,6.2,-3.3,4.6,150565,6.1,421,10,13,15,4,75.7,47,-24,23,999.9,3.58
2017,213,17,8.7,8.2,0.2,2.2,164631,5.5,455,10,13,14,4,75.7,44,-24,19,999.9,3.58
2017,213,18,9.7,8.9,0.1,3.5,124320,5.5,450,3,13,11,2,75.7,44,-27,17,999.9,3.58
2017,213,19,9.8,8.6,-1.2,3.9,165506,4.6,455,3,13,9,2,75.7,55,-35,20,999.9,3.58
2017,213,20,9.2,4.9,-4.7,6.1,218089,4.7,440,3,13,9,2,75.7,50,-20,30,999.9,3.58
2017,213,21,8.2,5,-3.5,5.1,226144,5,441,7,13,11,3,75.7,60,-17,43,999.9,3.58
2017,213,22,7,3.3,-3.7,4.8,245748,4.9,422,7,13,11,3,75.7,65,-11,54,999.9,3.58
2017,213,23,5.5,1.5,-2.3,4.1,287293,6.1,419,7,13,11,3,75.7,81,-21,60,999.9,3.58
2017,214,0,6.8,3.6,-3.3,4.3,225150,4.9,421,10,13,9,4,76.6,62,-10,52,999.9,3.61
2017,214,1,8.4,4.9,-5.6,3.7,121836,3.6,420,10,13,8,4,76.6,56,-10,46,999.9,3.61
2017,214,2,9,5.2,-6,4.2,75510,3.2,408,10,13,8,4,76.6,53,-10,43,999.9,3.61
2017,214,3,9,4.3,-6.7,4.1,70296,4.4,396,7,13,10,3,76.6,63,-13,50,999.9,3.61
2017,214,4,9.2,4.6,-6.7,4.1,60667,4.6,388,7,13,8,3,76.6,71,-27,44,999.9,3.61
2017,214,5,8.5,5.8,-4.3,4.4,65566,6.8,372,7,13,11,3,76.6,74,-30,44,999.9,3.61
2017,214,6,8.1,6.4,-2.1,4.2,93460,7.6,370,3,13,11,2,76.6,69,-30,39,999.9,3.61
2017,214,7,6.8,1.6,-4.2,1.7,94138,6.9,373,3,13,13,2,76.6,59,-23,36,999.9,3.61
2017,214,8,6,-3.7,-4.1,0.4,109034,5.1,396,3,13,9,2,76.6,70,-17,53,999.9,3.61
2017,214,9,5.5,-1.1,-4.2,0.7,131693,5.2,399,10,13,7,4,76.6,75,-29,46,999.9,3.61
2017,214,10,5,4.8,0,1.3,240548,4.3,420,10,13,5,4,76.6,73,-42,31,999.9,3.61
2017,214,11,3.7,2.8,-1.8,-0.6,219007,3.7,428,10,13,4,4,76.6,63,-35,28,999.9,3.61
2017,214,12,2.9,-1.4,-1.4,0.5,134820,3.9,406,17,13,7,6,76.6,70,-37,33,999.9,3.61
2017,214,13,3.9,-2.5,1.5,-2.4,93272,4.2,404,17,13,10,6,76.6,116,-43,73,999.9,3.61
2017,214,14,4,-1.5,-0.4,-3,126884,5.3,394,17,13,10,6,76.6,385,-314,71,999.9,3.61
2017,214,15,5.3,-2.3,-4.4,0.7,99215,4.6,395,17,13,5,6,76.6,258,-220,38,999.9,3.61
2017,214,16,4.7,-1,-3.8,2.1,91946,3.5,393,17,13,4,6,76.6,52,-31,22,999.9,3.61
2017,214,17,2.5,-0.1,-1.3,0.6,103412,4,384,17,13,6,6,76.6,71,-37,35,999.9,3.61
2017,214,18,2.7,-1.9,-0.6,-1.1,87698,4.3,387,7,13,5,3,76.6,66,-37,28,999.9,3.61
2017,214,19,4,-0.5,-3.3,-0.5,98235,4.6,387,7,13,4,3,76.6,69,-36,33,999.9,3.61
2017,214,20,4.6,1.7,-4.2,0.4,82426,4.7,369,7,13,3,3,76.6,114,-86,28,999.9,3.61
2017,214,21,5.1,2.2,-4.5,1,59311,3.8,363,10,13,2,4,76.6,87,-57,30,999.9,3.61
2017,214,22,5,1.5,-4.8,0.3,34403,3.8,360,10,13,4,4,76.6,126,-83,43,999.9,3.61
2017,214,23,4.5,1.7,-4.2,0.5,32459,4.8,356,10,13,6,4,76.6,110,-56,55,999.9,3.61
2017,215,0,4.6,1.6,-4.2,0,33699,4.5,354,3,13,6,2,77.3,43,0,43,999.9,3.69
2017,215,1,4.4,1.2,-3.8,-0.8,29332,4.3,352,3,13,6,2,77.3,57,-2,55,999.9,3.69
2017,215,2,4.1,1.1,-3.8,-0.8,27693,4.5,350,3,13,6,2,77.3,53,-4,49,999.9,3.69
2017,215,3,4.1,1.1,-3.4,-0.1,28004,3.9,350,7,13,5,3,77.3,67,-11,56,999.9,3.69
2017,215,4,3.8,1.9,-2.8,-0.4,32046,4.1,344,7,13,3,3,77.3,90,-22,68,999.9,3.69
2017,215,5,3.7,1.8,-3.1,-0.7,24716,4,342,7,13,2,3,77.3,52,-13,39,999.9,3.69
2017,215,6,3.7,2.2,-2.8,0.1,30274,4.3,344,3,13,3,2,77.3,51,-14,36,999.9,3.69
2017,215,7,3.7,1.8,-3,0.7,26860,4.4,348,3,13,5,2,77.3,58,-15,43,999.9,3.69
2017,215,8,3.7,1.8,-2.8,0.8,23631,4.3,345,3,13,5,2,77.3,76,-29,47,999.9,3.69
2017,215,9,3.6,1.9,-2.6,0.8,21577,4.9,342,10,13,7,4,77.3,82,-39,43,999.9,3.69
2017,215,10,3.7,2.7,-1.8,1.3,35974,4.8,340,10,13,8,4,77.3,81,-38,42,999.9,3.69
2017,215,11,5.6,3.7,-1.6,3.7,47287,6.5,359,10,13,13,4,77.3,67,-37,29,999.9,3.69
2017,215,12,5.8,2.3,-2.7,1.8,49483,6.8,367,17,13,16,6,77.3,62,-34,28,999.9,3.69
2017,215,13,5.9,0.6,-4.8,0.8,52333,7.6,382,17,13,17,6,77.3,75,-30,45,999.9,3.69
2017,215,14,7.1,-1,-6.1,-1.8,50270,8.6,391,17,13,18,6,77.3,110,-54,56,999.9,3.69
2017,215,15,7.8,0.9,-5.2,-3.1,57739,9.6,390,37,13,16,22,77.3,304,-206,98,999.9,3.69
2017,215,16,9.2,-1,-6.3,-6.2,38525,11,404,37,13,14,22,77.3,496,-372,125,999.9,3.69
2017,215,17,9.7,0.2,-8.8,1.5,43217,12.7,403,37,13,10,22,77.3,457,-314,143,999.9,3.69
2017,215,18,9.4,2.2,-8.2,-2.1,60408,15.8,391,37,13,10,22,77.3,371,-281,90,999.9,3.69
2017,215,19,11.1,-0.8,-8.9,-5.6,68432,18.5,399,37,13,9,22,77.3,386,-240,146,999.9,3.69
2017,215,20,11.3,3.9,-10.2,0.6,59983,21.8,402,37,13,9,22,77.3,605,-334,272,999.9,3.69
2017,215,21,15.2,5.8,-12.6,-2,39833,19.5,415,37,13,12,22,77.3,336,-177,159,999.9,3.69
2017,215,22,16.1,6.4,-14.2,2.7,27042,23.3,423,37,13,11,22,77.3,280,-97,183,999.9,3.69
2017,215,23,16.2,6.5,-12.9,6.8,34810,36.2,420,37,13,20,22,77.3,160,-16,144,999.9,3.69
2017,216,0,16.9,6.1,-10.9,11.2,43603,38.4,412,23,14,26,9,76.3,133,-5,128,999.9,3.69
2017,216,1,16.9,6.1,-8,13.4,35133,45,403,23,14,35,9,76.3,124,-3,121,999.9,3.69
2017,216,2,17.8,2.5,-0.9,17.2,50653,39.1,398,23,14,34,9,76.3,82,-7,76,999.9,3.69
2017,216,3,18.6,1.9,3.2,17.8,47585,36.2,407,33,14,32,18,76.3,67,-6,61,999.9,3.69
2017,216,4,18.2,3.1,3,17.4,68816,33.5,424,33,14,37,18,76.3,72,2,74,999.9,3.69
2017,216,5,11.5,-2.1,3.1,9.1,330585,17,432,33,14,32,18,76.3,82,-8,74,999.9,3.69
2017,216,6,14.4,-6.1,10.5,1.3,284876,12.7,430,37,14,22,22,76.3,84,-6,78,999.9,3.69
2017,216,7,17.2,-10.4,10.1,-3.6,270158,14.7,453,37,14,16,22,76.3,179,-33,146,999.9,3.69
2017,216,8,18.1,-3.5,13.8,-8.1,413832,10.7,512,37,14,2,22,76.3,864,-549,315,999.9,3.69
2017,216,9,16.2,-5,11.6,-0.1,545378,10.6,551,43,14,-11,32,76.3,780,-422,357,999.9,3.69
2017,216,10,15.8,-7.5,5.5,-8.9,618659,11.6,582,43,14,-13,32,76.3,704,-429,275,999.9,3.69
2017,216,11,12.1,-7.6,6.9,0.2,416507,8.3,603,43,14,-24,32,76.3,485,-292,193,999.9,3.69
2017,216,12,11.9,-8.1,5.8,-3.8,332558,6.5,624,43,14,-20,32,76.3,466,-338,128,999.9,3.69
2017,216,13,9.7,-4.9,-3,-4.1,340776,6.4,642,43,14,-19,32,76.3,428,-285,144,999.9,3.69
2017,216,14,8.1,-2,6.3,1.4,325027,5.4,695,43,14,-30,32,76.3,1071,-725,346,999.9,3.69
2017,216,15,6.7,-1.6,-2,-2.6,311592,4.2,709,43,14,-30,32,76.3,462,-264,199,999.9,3.69
2017,216,16,6.4,-3.9,-2,2.1,272552,4.5,688,43,14,-25,32,76.3,275,-170,105,999.9,3.69
2017,216,17,6.9,-3.3,3,4.2,263532,4.4,690,43,14,-25,32,76.3,362,-189,173,999.9,3.69
2017,216,18,7.2,-5.3,2.8,2.6,179482,4.2,661,33,14,-23,18,76.3,325,-224,101,999.9,3.69
2017,216,19,7,-5.2,2.3,-0.6,189924,3.8,649,33,14,-19,18,76.3,218,-120,98,999.9,3.69
2017,216,20,6.9,-3.4,4.1,-1.3,191699,3.3,654,33,14,-15,18,76.3,141,-69,72,999.9,3.69
2017,216,21,6.4,-4.2,3.3,1.5,189762,3,649,27,14,-13,12,76.3,362,-233,129,999.9,3.69
2017,216,22,5.5,-2.8,2.4,0.2,245644,2.8,672,27,14,-7,12,76.3,241,-135,106,999.9,3.69
2017,216,23,5.1,-3.3,2.2,1.2,213310,2.8,668,27,14,-10,12,76.3,314,-164,150,999.9,3.69
2017,217,0,5.5,-3.7,2.3,0.4,196859,2.5,662,27,13,-12,12,76.3,340,-200,140,999.9,3.69
2017,217,1,5.3,-4.1,0.7,1.6,186791,2.6,660,27,13,-11,12,76.3,519,-366,153,999.9,3.69
2017,217,2,5.6,-3.3,3.3,-1.1,208970,2.8,663,27,13,-5,12,76.3,468,-304,165,999.9,3.69
2017,217,3,5.3,-3.7,2.2,-1.8,196916,2.8,658,37,13,-5,22,76.3,419,-240,179,999.9,3.69
2017,217,4,5,-1.6,0.3,-2.5,255743,2.8,690,37,13,-14,22,76.3,575,-384,192,999.9,3.69
2017,217,5,4.7,-3.4,0.6,0.3,222144,2.9,671,37,13,-20,22,76.3,615,-452,162,999.9,3.69
2017,217,6,4.3,-0.6,1.9,-1.9,250384,2.7,699,27,13,-17,12,76.3,413,-301,112,999.9,3.69
2017,217,7,4.1,-1.5,3.2,0.1,216453,2.2,691,27,13,-21,12,76.3,337,-243,94,999.9,3.69
2017,217,8,4.2,-2.6,2.6,0,170349,2.2,676,27,13,-17,12,76.3,493,-355,138,999.9,3.69
2017,217,9,4.3,-3.2,1.5,-0.5,154922,2.2,664,20,13,-13,7,76.3,186,-112,75,999.9,3.69
2017,217,10,4,-3.6,0,-0.4,175788,2.7,660,20,13,-14,7,76.3,207,-112,95,999.9,3.69
2017,217,11,4.2,-2.8,-1.7,-0.7,190841,2.4,673,20,13,-17,7,76.3,280,-156,125,999.9,3.69
2017,217,12,4.2,-3.6,0.1,-0.7,171109,2.8,664,27,13,-18,12,76.3,247,-131,116,999.9,3.69
2017,217,13,4,-2.3,1.8,-1.9,194290,2.5,669,27,13,-18,12,76.3,453,-339,114,999.9,3.69
2017,217,14,4.2,-2.5,0.1,-2.1,198558,2.9,668,27,13,-18,12,76.3,541,-397,144,999.9,3.69
2017,217,15,4.3,-3.9,-1,0.2,155031,3,654,37,13,-11,22,76.3,339,-244,96,999.9,3.69
2017,217,16,4.5,-1.8,1.5,-1.6,166954,2.8,668,37,13,-10,22,76.3,144,-97,47,999.9,3.69
2017,217,17,4.5,-1.3,2.5,-2.3,212175,2.8,674,37,13,-11,22,76.3,581,-412,169,999.9,3.69
2017,217,18,4.8,-0.4,3.8,-0.4,202058,2.9,680,33,13,-13,18,76.3,558,-396,162,999.9,3.69
2017,217,19,4.4,-3.6,0,0.3,175043,3,649,33,13,-12,18,76.3,170,-105,65,999.9,3.69
2017,217,20,4.1,-1.4,2.7,-1.1,216021,2.9,665,33,13,-12,18,76.3,273,-169,104,999.9,3.69
2017,217,21,4.4,-1.5,2.5,-1.4,209438,2.8,662,30,13,-9,15,76.3,270,-188,82,999.9,3.69
2017,217,22,4.3,-1,1.9,-2.4,219734,2.8,665,30,13,-11,15,76.3,221,-138,82,999.9,3.69
2017,217,23,4.5,-4,-0.2,0.5,164563,2.9,624,30,13,-14,15,76.3,366,-232,134,999.9,3.69
2017,218,0,5.3,-4.8,1.5,-0.3,117304,2.8,605,33,13,-14,18,75.6,562,-378,184,999.9,3.73
2017,218,1,5.8,-3.8,1.5,1.5,172840,2.8,615,33,13,-12,18,75.6,298,-199,99,999.9,3.73
2017,218,2,5.6,-3.6,2.9,1.6,213869,2.9,622,33,13,-7,18,75.6,87,-15,73,999.9,3.73
2017,218,3,5.2,-3.3,0.1,-1.3,228806,2.9,628,20,13,-4,7,75.6,92,-20,72,999.9,3.73
2017,218,4,5.2,-4.1,1.3,-0.5,163267,2.8,616,20,13,-5,7,75.6,278,-143,135,999.9,3.73
2017,218,5,5.8,-5.3,-0.8,1.4,164078,2.9,602,20,13,-5,7,75.6,223,-133,90,999.9,3.73
2017,218,6,5.7,-4.2,1.3,2.1,186109,2.9,622,23,13,-2,9,75.6,149,-91,58,999.9,3.73
2017,218,7,4.9,-1.3,-1.8,1.6,263789,3.4,653,23,13,-4,9,75.6,201,-112,89,999.9,3.73
2017,218,8,6.2,-4.4,0.9,-0.7,248484,3.6,632,23,13,-6,9,75.6,175,-71,103,999.9,3.73
2017,218,9,6.1,-3.6,3,-2.3,244366,3.7,627,43,13,-13,32,75.6,860,-599,261,999.9,3.73
2017,218,10,4.9,-2.9,1.7,0.7,243367,3.2,630,43,13,-14,32,75.6,493,-314,180,999.9,3.73
2017,218,11,4.6,-2.6,1.1,-0.7,195850,2.8,636,43,13,-12,32,75.6,207,-116,91,999.9,3.73
2017,218,12,4.7,-0.4,2.7,-2.4,178395,2.6,645,23,13,-9,9,75.6,362,-191,171,999.9,3.73
2017,218,13,4.6,-2.5,1.4,-2.7,133396,2.3,629,23,13,-8,9,75.6,339,-226,113,999.9,3.73
2017,218,14,4.5,-4.2,0.2,-1.6,95886,2.2,611,23,13,-8,9,75.6,184,-73,111,999.9,3.73
2017,218,15,4.5,-4.3,-0.6,-1.1,90768,2.2,607,13,13,-6,5,75.6,69,-20,49,999.9,3.73
2017,218,16,4.3,-4,-0.4,0,129165,2.8,612,13,13,-6,5,75.6,118,-72,46,999.9,3.73
2017,218,17,4.3,-4.1,0.3,0.6,121810,3,610,13,13,-7,5,75.6,244,-171,74,999.9,3.73
2017,218,18,4.5,-4.3,-0.2,1.3,81296,2.3,595,27,13,-12,12,75.6,408,-331,76,999.9,3.73
2017,218,19,4.4,-3.2,2.2,0.5,88170,2.2,594,27,13,-10,12,75.6,138,-81,57,999.9,3.73
2017,218,20,4.4,-3.3,2.8,-0.4,90681,2.3,589,27,13,-9,12,75.6,192,-118,74,999.9,3.73
2017,218,21,4.2,-3.7,1.8,-0.4,97858,2.8,583,20,13,-6,7,75.6,364,-288,76,999.9,3.73
2017,218,22,3.8,-3.6,0.8,0.2,110346,3,578,20,13,-7,7,75.6,218,-167,52,999.9,3.73
2017,218,23,3.9,-3.6,0.9,-0.5,101883,2.6,567,20,13,-6,7,75.6,80,-36,45,999.9,3.73
2017,219,0,4,-3.5,1.7,0.1,119015,2.5,566,7,12,-5,3,74.8,69,-22,47,999.9,3.75
2017,219,1,4,-3.3,2,0.1,95882,2.2,550,7,12,-6,3,74.8,70,-21,49,999.9,3.75
2017,219,2,3.9,-3.3,2,0.1,116691,2.3,540,7,12,-5,3,74.8,69,-26,43,999.9,3.75
2017,219,3,4,-2.7,2.6,0.3,93553,2.2,542,17,12,-6,6,74.8,112,-50,62,999.9,3.75
2017,219,4,4.2,-4,1,0.6,89432,2.3,523,17,12,-5,6,74.8,59,-21,38,999.9,3.75
2017,219,5,4.1,-3.7,1.4,0.8,103504,2.6,524,17,12,-4,6,74.8,37,-2,35,999.9,3.75
2017,219,6,3.4,-3.1,0.6,0.1,120787,3.2,519,17,12,-4,6,74.8,113,-18,95,999.9,3.75
2017,219,7,2.8,-1.4,0.8,-0.2,108502,3.1,521,17,12,-5,6,74.8,113,-49,65,999.9,3.75
2017,219,8,2.3,-1.4,1,-1.2,104618,3,509,17,12,-9,6,74.8,384,-318,66,999.9,3.75
2017,219,9,3.3,-2.9,0.5,0.2,103904,2.8,511,20,12,-11,7,74.8,387,-308,79,999.9,3.75
2017,219,10,3.1,-2.8,0.1,1.1,98817,3.3,505,20,12,-9,7,74.8,206,-131,75,999.9,3.75
2017,219,11,3,-2.9,0.6,0.5,100498,3.8,500,20,12,-9,7,74.8,289,-145,144,999.9,3.75
2017,219,12,3.2,-3.1,0,-0.4,93759,3.9,495,17,12,-11,6,74.8,341,-262,78,999.9,3.75
2017,219,13,3.4,-3.3,0.2,-0.7,83240,4.1,489,17,12,-12,6,74.8,157,-77,81,999.9,3.75
2017,219,14,3.1,-2.9,0.9,-0.4,83223,3.7,489,17,12,-10,6,74.8,121,-41,79,999.9,3.75
2017,219,15,3.3,-2,1.9,-1,73632,3.5,484,7,12,-8,3,74.8,79,-30,48,999.9,3.75
2017,219,16,3.2,-2.9,1.2,-0.6,95182,3.9,474,7,12,-8,3,74.8,49,-29,19,999.9,3.75
2017,219,17,3.1,-2.5,1.3,0.2,86437,3.7,471,7,12,-5,3,74.8,44,-20,24,999.9,3.75
2017,219,18,3.3,-2.7,0.9,0,77440,3.6,468,3,12,-2,2,74.8,30,-14,16,999.9,3.75
2017,219,19,3.3,-2.7,1.3,-1.1,87638,3.8,466,3,12,1,2,74.8,40,-18,22,999.9,3.75
2017,219,20,3.1,-3.1,0,-0.4,84360,3.8,463,3,12,0,2,74.8,39,-19,20,999.9,3.75
2017,219,21,3.1,-3.1,0.6,0.2,63476,3.8,460,7,12,0,3,74.8,44,-22,22,999.9,3.75
2017,219,22,2.9,-2.8,0.8,-0.1,63487,3.6,461,7,12,0,3,74.8,40,-21,19,999.9,3.75
2017,219,23,3,-2.8,0.9,0.6,68187,3.4,458,7,12,-2,3,74.8,38,-13,25,999.9,3.75
2017,220,0,3.3,-3.2,0.7,0.3,57982,3.2,456,3,13,-5,2,73,46,-13,34,999.9,3.76
2017,220,1,3.4,-3.3,-0.2,0.2,55097,3.3,453,3,13,-9,2,73,36,-5,31,999.9,3.76
2017,220,2,3.7,-3.2,1.7,0.2,81960,3.2,455,3,13,-9,2,73,37,-5,32,999.9,3.76
2017,220,3,3.8,-3.6,0.6,0.8,67271,3.3,452,7,13,-9,3,73,43,-9,34,999.9,3.76
2017,220,4,3.9,-3.7,0.5,1.2,67679,3.4,449,7,13,-6,3,73,39,-4,35,999.9,3.76
2017,220,5,4.1,-3.9,-0.1,1.2,67590,3.4,448,7,13,-3,3,73,29,-4,25,999.9,3.76
2017,220,6,4.1,-4,0.3,0.5,67914,3.2,439,7,13,0,3,73,32,-9,23,999.9,3.76
2017,220,7,3.6,-3.5,0.3,0.2,104232,3.4,438,7,13,0,3,73,38,-10,27,999.9,3.76
2017,220,8,2.7,-2.1,0.9,-1.2,101166,3.6,445,7,13,-2,3,73,81,-47,34,999.9,3.76
2017,220,9,2.8,-2.6,-0.3,-0.8,103030,3.2,442,10,13,-4,4,73,61,-29,32,999.9,3.76
2017,220,10,2.5,-2.2,-0.4,0,96089,3.6,440,10,13,-3,4,73,119,-96,23,999.9,3.76
2017,220,11,2.9,-2.2,1.1,-1,93547,3.9,436,10,13,-1,4,73,70,-41,28,999.9,3.76
2017,220,12,3.1,-2.8,0.9,-0.1,69065,4.7,426,10,13,2,4,73,61,-28,33,999.9,3.76
2017,220,13,2.1,-1.4,-0.4,-0.7,95291,4.7,431,10,13,5,4,73,108,-51,57,999.9,3.76
2017,220,14,3.1,-0.4,2.1,-1.9,48799,4.2,430,10,13,7,4,73,91,-30,61,999.9,3.76
2017,220,15,4,0.7,0,-2.9,48946,4.8,432,17,13,10,6,73,157,-113,44,999.9,3.76
2017,220,16,4.1,2.8,-0.5,-2.7,42176,4.7,441,17,13,7,6,73,258,-196,62,999.9,3.76
2017,220,17,4.2,1.5,-1.7,-3.3,43925,4.3,427,17,13,3,6,73,291,-235,56,999.9,3.76
2017,220,18,4.5,0.1,1.5,-3.8,42329,4.5,418,20,13,3,7,73,103,-59,44,999.9,3.76
2017,220,19,3.4,-1.2,0.6,-2.2,66653,5.5,410,20,13,6,7,73,57,-21,35,999.9,3.76
2017,220,20,4,-3.7,-0.4,0.5,79673,6,401,20,13,11,7,73,50,-31,19,999.9,3.76
2017,220,21,4.3,-4.1,0.8,0.1,70533,6,400,7,13,13,3,73,53,-23,30,999.9,3.76
2017,220,22,4.2,-3.6,0,1.6,76297,5.6,399,7,13,12,3,73,44,-14,30,999.9,3.76
2017,220,23,4.1,-3,0.4,1.9,66069,5.4,396,7,13,8,3,73,37,-6,31,999.9,3.76
2017,221,0,3.8,-3.4,0,1.5,82014,6,387,0,12,5,0,73.4,43,-4,39,999.9,3.76
2017,221,1,3.9,-3.3,-0.5,0.1,68310,5.6,385,0,12,4,0,73.4,47,-4,43,999.9,3.76
2017,221,2,4.2,-2.6,-2.1,1.5,69220,4.8,399,0,12,2,0,73.4,38,1,39,999.9,3.76
2017,221,3,4.2,-2.1,-0.2,3,65691,4.7,402,3,12,1,2,73.4,31,1,33,999.9,3.76
2017,221,4,4.1,-2,1.8,2.6,60742,5.5,402,3,12,1,2,73.4,32,0,32,999.9,3.76
2017,221,5,4,-0.6,3.5,-0.2,61184,5.9,407,3,12,4,2,73.4,50,-4,46,999.9,3.76
2017,221,6,4.4,0.5,4,-1.1,67830,6.7,413,10,12,3,4,73.4,212,-113,99,999.9,3.76
2017,221,7,4.8,-2.3,2.9,2,75476,6.5,405,10,12,4,4,73.4,154,-99,55,999.9,3.76
2017,221,8,4.3,-2.9,1.2,0.2,98154,6.9,401,10,12,5,4,73.4,50,-17,34,999.9,3.76
2017,221,9,4.6,-1.7,2.1,-1.3,77963,6.3,402,10,12,4,4,73.4,80,-16,64,999.9,3.76
2017,221,10,5.4,-4,3.1,0.7,65823,5.1,393,10,12,2,4,73.4,112,-73,38,999.9,3.76
